date,hour,elec_net_MW
09/09/2021,22,7310
09/09/2021,23,6856
09/09/2021,24,6373
09/10/2021,1,5997
09/10/2021,2,5800
09/10/2021,3,5710
09/10/2021,4,5646
09/10/2021,5,5721
09/10/2021,6,5912
09/10/2021,7,6350
09/10/2021,8,6911
09/10/2021,9,7138
09/10/2021,10,7250
09/10/2021,11,7346
09/10/2021,12,7401
09/10/2021,13,7438
09/10/2021,14,7441
09/10/2021,15,7418
09/10/2021,16,7398
09/10/2021,17,7421
09/10/2021,18,7439
09/10/2021,19,7299
09/10/2021,20,7150
09/10/2021,21,7151
09/10/2021,22,6843
09/10/2021,23,6494
09/10/2021,24,6073
09/11/2021,1,5692
09/11/2021,2,5501
09/11/2021,3,5369
09/11/2021,4,5300
09/11/2021,5,5311
09/11/2021,6,5412
09/11/2021,7,5587
09/11/2021,8,5866
09/11/2021,9,6260
09/11/2021,10,6532
09/11/2021,11,6716
09/11/2021,12,6820
09/11/2021,13,6894
09/11/2021,14,6884
09/11/2021,15,6872
09/11/2021,16,6910
09/11/2021,17,6982
09/11/2021,18,7117
09/11/2021,19,7050
09/11/2021,20,7004
09/11/2021,21,6902
09/11/2021,22,6634
09/11/2021,23,6324
09/11/2021,24,5972
09/12/2021,1,5694
09/12/2021,2,5538
09/12/2021,3,5418
09/12/2021,4,5408
09/12/2021,5,5400
09/12/2021,6,5454
09/12/2021,7,5594
09/12/2021,8,5841
09/12/2021,9,6226
09/12/2021,10,6493
09/12/2021,11,6606
09/12/2021,12,6719
09/12/2021,13,6737
09/12/2021,14,6716
09/12/2021,15,6671
09/12/2021,16,6685
09/12/2021,17,6864
09/12/2021,18,7030
09/12/2021,19,6984
09/12/2021,20,6989
09/12/2021,21,6978
09/12/2021,22,6677
09/12/2021,23,6236
09/12/2021,24,5833
09/13/2021,1,5576
09/13/2021,2,5399
09/13/2021,3,5348
09/13/2021,4,5315
09/13/2021,5,5404
09/13/2021,6,5691
09/13/2021,7,6215
09/13/2021,8,6808
09/13/2021,9,7025
09/13/2021,10,7142
09/13/2021,11,7208
09/13/2021,12,7261
09/13/2021,13,7336
09/13/2021,14,7366
09/13/2021,15,7329
09/13/2021,16,7322
09/13/2021,17,7443
09/13/2021,18,7582
09/13/2021,19,7426
09/13/2021,20,7383
09/13/2021,21,7289
09/13/2021,22,6954
09/13/2021,23,6541
09/13/2021,24,6116
09/14/2021,1,5753
09/14/2021,2,5544
09/14/2021,3,5406
09/14/2021,4,5318
09/14/2021,5,5338
09/14/2021,6,5617
09/14/2021,7,6145
09/14/2021,8,6741
09/14/2021,9,6987
09/14/2021,10,7114
09/14/2021,11,7175
09/14/2021,12,7216
09/14/2021,13,7333
09/14/2021,14,7339
09/14/2021,15,7283
09/14/2021,16,7263
09/14/2021,17,7351
09/14/2021,18,7477
09/14/2021,19,7413
09/14/2021,20,7422
09/14/2021,21,7217
09/14/2021,22,6848
09/14/2021,23,6438
09/14/2021,24,5983
09/15/2021,1,5667
09/15/2021,2,5523
09/15/2021,3,5463
09/15/2021,4,5401
09/15/2021,5,5486
09/15/2021,6,5684
09/15/2021,7,6238
09/15/2021,8,6856
09/15/2021,9,7049
09/15/2021,10,7127
09/15/2021,11,7142
09/15/2021,12,7163
09/15/2021,13,7152
09/15/2021,14,7115
09/15/2021,15,7145
09/15/2021,16,7092
09/15/2021,17,7232
09/15/2021,18,7334
09/15/2021,19,7294
09/15/2021,20,7358
09/15/2021,21,7338
09/15/2021,22,7005
09/15/2021,23,6598
09/15/2021,24,6179
09/16/2021,1,5878
09/16/2021,2,5696
09/16/2021,3,5621
09/16/2021,4,5587
09/16/2021,5,5706
09/16/2021,6,5999
09/16/2021,7,6617
09/16/2021,8,7261
09/16/2021,9,7401
09/16/2021,10,7391
09/16/2021,11,7390
09/16/2021,12,7412
09/16/2021,13,7450
09/16/2021,14,7298
09/16/2021,15,7249
09/16/2021,16,7236
09/16/2021,17,7299
09/16/2021,18,7426
09/16/2021,19,7443
09/16/2021,20,7549
09/16/2021,21,7461
09/16/2021,22,7111
09/16/2021,23,6667
09/16/2021,24,6245
09/17/2021,1,5863
09/17/2021,2,5675
09/17/2021,3,5584
09/17/2021,4,5526
09/17/2021,5,5629
09/17/2021,6,5866
09/17/2021,7,6463
09/17/2021,8,7162
09/17/2021,9,7428
09/17/2021,10,7561
09/17/2021,11,7691
09/17/2021,12,7731
09/17/2021,13,7738
09/17/2021,14,7680
09/17/2021,15,7620
09/17/2021,16,7560
09/17/2021,17,7604
09/17/2021,18,7657
09/17/2021,19,7587
09/17/2021,20,7504
09/17/2021,21,7227
09/17/2021,22,6953
09/17/2021,23,6563
09/17/2021,24,6154
09/18/2021,1,5779
09/18/2021,2,5560
09/18/2021,3,5447
09/18/2021,4,5384
09/18/2021,5,5415
09/18/2021,6,5475
09/18/2021,7,5724
09/18/2021,8,6053
09/18/2021,9,6462
09/18/2021,10,6696
09/18/2021,11,6880
09/18/2021,12,6904
09/18/2021,13,6899
09/18/2021,14,6777
09/18/2021,15,6672
09/18/2021,16,6630
09/18/2021,17,6713
09/18/2021,18,6797
09/18/2021,19,6831
09/18/2021,20,6833
09/18/2021,21,6718
09/18/2021,22,6501
09/18/2021,23,6237
09/18/2021,24,5877
09/19/2021,1,5564
09/19/2021,2,5398
09/19/2021,3,5283
09/19/2021,4,5249
09/19/2021,5,5276
09/19/2021,6,5326
09/19/2021,7,5538
09/19/2021,8,5872
09/19/2021,9,6237
09/19/2021,10,6560
09/19/2021,11,6733
09/19/2021,12,6838
09/19/2021,13,6834
09/19/2021,14,6765
09/19/2021,15,6704
09/19/2021,16,6703
09/19/2021,17,6857
09/19/2021,18,7031
09/19/2021,19,7011
09/19/2021,20,7017
09/19/2021,21,6909
09/19/2021,22,6594
09/19/2021,23,6195
09/19/2021,24,5782
09/20/2021,1,5510
09/20/2021,2,5362
09/20/2021,3,5266
09/20/2021,4,5289
09/20/2021,5,5414
09/20/2021,6,5743
09/20/2021,7,6421
09/20/2021,8,7031
09/20/2021,9,7236
09/20/2021,10,7332
09/20/2021,11,7347
09/20/2021,12,7366
09/20/2021,13,7421
09/20/2021,14,7342
09/20/2021,15,7314
09/20/2021,16,7208
09/20/2021,17,7421
09/20/2021,18,7572
09/20/2021,19,7557
09/20/2021,20,7625
09/20/2021,21,7484
09/20/2021,22,7109
09/20/2021,23,6613
09/20/2021,24,6224
09/21/2021,1,5863
09/21/2021,2,5682
09/21/2021,3,5599
09/21/2021,4,5558
09/21/2021,5,5630
09/21/2021,6,5949
09/21/2021,7,6564
09/21/2021,8,7172
09/21/2021,9,7410
09/21/2021,10,7404
09/21/2021,11,7352
09/21/2021,12,7309
09/21/2021,13,7374
09/21/2021,14,7335
09/21/2021,15,7232
09/21/2021,16,7222
09/21/2021,17,7328
09/21/2021,18,7469
09/21/2021,19,7406
09/21/2021,20,7475
09/21/2021,21,7348
09/21/2021,22,6932
09/21/2021,23,6491
09/21/2021,24,6059
09/22/2021,1,5669
09/22/2021,2,5488
09/22/2021,3,5402
09/22/2021,4,5363
09/22/2021,5,5438
09/22/2021,6,5698
09/22/2021,7,6208
09/22/2021,8,6809
09/22/2021,9,6978
09/22/2021,10,7129
09/22/2021,11,7105
09/22/2021,12,7098
09/22/2021,13,7110
09/22/2021,14,7020
09/22/2021,15,6976
09/22/2021,16,6955
09/22/2021,17,7071
09/22/2021,18,7198
09/22/2021,19,7122
09/22/2021,20,7231
09/22/2021,21,7142
09/22/2021,22,6824
09/22/2021,23,6363
09/22/2021,24,5918
09/23/2021,1,5598
09/23/2021,2,5499
09/23/2021,3,5332
09/23/2021,4,5292
09/23/2021,5,5374
09/23/2021,6,5636
09/23/2021,7,6281
09/23/2021,8,6840
09/23/2021,9,6991
09/23/2021,10,6968
09/23/2021,11,7024
09/23/2021,12,7088
09/23/2021,13,7076
09/23/2021,14,7031
09/23/2021,15,6837
09/23/2021,16,6986
09/23/2021,17,7097
09/23/2021,18,7231
09/23/2021,19,7174
09/23/2021,20,7226
09/23/2021,21,7124
09/23/2021,22,6781
09/23/2021,23,6350
09/23/2021,24,5924
09/24/2021,1,5647
09/24/2021,2,5495
09/24/2021,3,5459
09/24/2021,4,5419
09/24/2021,5,5493
09/24/2021,6,5778
09/24/2021,7,6272
09/24/2021,8,6880
09/24/2021,9,7150
09/24/2021,10,7234
09/24/2021,11,7250
09/24/2021,12,7239
09/24/2021,13,7232
09/24/2021,14,7236
09/24/2021,15,7169
09/24/2021,16,7116
09/24/2021,17,7163
09/24/2021,18,7197
09/24/2021,19,7165
09/24/2021,20,7233
09/24/2021,21,7038
09/24/2021,22,6711
09/24/2021,23,6332
09/24/2021,24,5978
09/25/2021,1,5656
09/25/2021,2,5440
09/25/2021,3,5353
09/25/2021,4,5296
09/25/2021,5,5277
09/25/2021,6,5357
09/25/2021,7,5600
09/25/2021,8,5925
09/25/2021,9,6364
09/25/2021,10,6606
09/25/2021,11,6705
09/25/2021,12,6835
09/25/2021,13,6828
09/25/2021,14,6747
09/25/2021,15,6705
09/25/2021,16,6721
09/25/2021,17,6817
09/25/2021,18,6901
09/25/2021,19,6880
09/25/2021,20,6889
09/25/2021,21,6703
09/25/2021,22,6403
09/25/2021,23,6113
09/25/2021,24,5787
09/26/2021,1,5469
09/26/2021,2,5405
09/26/2021,3,5307
09/26/2021,4,5270
09/26/2021,5,5267
09/26/2021,6,5360
09/26/2021,7,5517
09/26/2021,8,5816
09/26/2021,9,6251
09/26/2021,10,6585
09/26/2021,11,6831
09/26/2021,12,6899
09/26/2021,13,6929
09/26/2021,14,6916
09/26/2021,15,6878
09/26/2021,16,6920
09/26/2021,17,7127
09/26/2021,18,7298
09/26/2021,19,7299
09/26/2021,20,7213
09/26/2021,21,6938
09/26/2021,22,6576
09/26/2021,23,6197
09/26/2021,24,5815
09/27/2021,1,5529
09/27/2021,2,5424
09/27/2021,3,5362
09/27/2021,4,5347
09/27/2021,5,5404
09/27/2021,6,5667
09/27/2021,7,6254
09/27/2021,8,6858
09/27/2021,9,7146
09/27/2021,10,7257
09/27/2021,11,7305
09/27/2021,12,7343
09/27/2021,13,7318
09/27/2021,14,7245
09/27/2021,15,7162
09/27/2021,16,7154
09/27/2021,17,7295
09/27/2021,18,7426
09/27/2021,19,7405
09/27/2021,20,7491
09/27/2021,21,7199
09/27/2021,22,6839
09/27/2021,23,6374
09/27/2021,24,5971
09/28/2021,1,5654
09/28/2021,2,5505
09/28/2021,3,5400
09/28/2021,4,5345
09/28/2021,5,5413
09/28/2021,6,5673
09/28/2021,7,6298
09/28/2021,8,6946
09/28/2021,9,7117
09/28/2021,10,7137
09/28/2021,11,7130
09/28/2021,12,7104
09/28/2021,13,7082
09/28/2021,14,6926
09/28/2021,15,6871
09/28/2021,16,6893
09/28/2021,17,7037
09/28/2021,18,7256
09/28/2021,19,7265
09/28/2021,20,7344
09/28/2021,21,7093
09/28/2021,22,6714
09/28/2021,23,6310
09/28/2021,24,5914
09/29/2021,1,5622
09/29/2021,2,5466
09/29/2021,3,5366
09/29/2021,4,5367
09/29/2021,5,5423
09/29/2021,6,5704
09/29/2021,7,6331
09/29/2021,8,7021
09/29/2021,9,7226
09/29/2021,10,7298
09/29/2021,11,7347
09/29/2021,12,7375
09/29/2021,13,7360
09/29/2021,14,7312
09/29/2021,15,7328
09/29/2021,16,7293
09/29/2021,17,7431
09/29/2021,18,7723
09/29/2021,19,7759
09/29/2021,20,7731
09/29/2021,21,7509
09/29/2021,22,7188
09/29/2021,23,6776
09/29/2021,24,6365
09/30/2021,1,5906
09/30/2021,2,5753
09/30/2021,3,5625
09/30/2021,4,5589
09/30/2021,5,5648
09/30/2021,6,5860
09/30/2021,7,6300
09/30/2021,8,6749
09/30/2021,9,7139
09/30/2021,10,7332
09/30/2021,11,7471
09/30/2021,12,7501
09/30/2021,13,7527
09/30/2021,14,7405
09/30/2021,15,7264
09/30/2021,16,7232
09/30/2021,17,7315
09/30/2021,18,7352
09/30/2021,19,7384
09/30/2021,20,7474
09/30/2021,21,7318
09/30/2021,22,7061
09/30/2021,23,6633
09/30/2021,24,6152
10/01/2021,1,5836
10/01/2021,2,5648
10/01/2021,3,5592
10/01/2021,4,5554
10/01/2021,5,5692
10/01/2021,6,5998
10/01/2021,7,6522
10/01/2021,8,7136
10/01/2021,9,7423
10/01/2021,10,7448
10/01/2021,11,7409
10/01/2021,12,7348
10/01/2021,13,7316
10/01/2021,14,7193
10/01/2021,15,7148
10/01/2021,16,7166
10/01/2021,17,7293
10/01/2021,18,7422
10/01/2021,19,7452
10/01/2021,20,7499
10/01/2021,21,7278
10/01/2021,22,7016
10/01/2021,23,6641
10/01/2021,24,6206
10/02/2021,1,5862
10/02/2021,2,5706
10/02/2021,3,5621
10/02/2021,4,5589
10/02/2021,5,5628
10/02/2021,6,5776
10/02/2021,7,6058
10/02/2021,8,6423
10/02/2021,9,6825
10/02/2021,10,7032
10/02/2021,11,7096
10/02/2021,12,7106
10/02/2021,13,7038
10/02/2021,14,6968
10/02/2021,15,6930
10/02/2021,16,6934
10/02/2021,17,7093
10/02/2021,18,7240
10/02/2021,19,7269
10/02/2021,20,7239
10/02/2021,21,7070
10/02/2021,22,6823
10/02/2021,23,6454
10/02/2021,24,6134
10/03/2021,1,5717
10/03/2021,2,5543
10/03/2021,3,5444
10/03/2021,4,5381
10/03/2021,5,5368
10/03/2021,6,5459
10/03/2021,7,5680
10/03/2021,8,5999
10/03/2021,9,6328
10/03/2021,10,6573
10/03/2021,11,6665
10/03/2021,12,6680
10/03/2021,13,6649
10/03/2021,14,6582
10/03/2021,15,6574
10/03/2021,16,6600
10/03/2021,17,6792
10/03/2021,18,7075
10/03/2021,19,7172
10/03/2021,20,7310
10/03/2021,21,7173
10/03/2021,22,6832
10/03/2021,23,6383
10/03/2021,24,5941
10/04/2021,1,5732
10/04/2021,2,5622
10/04/2021,3,5578
10/04/2021,4,5610
10/04/2021,5,5776
10/04/2021,6,6116
10/04/2021,7,6644
10/04/2021,8,7341
10/04/2021,9,7547
10/04/2021,10,7550
10/04/2021,11,7539
10/04/2021,12,7446
10/04/2021,13,7454
10/04/2021,14,7335
10/04/2021,15,7288
10/04/2021,16,7318
10/04/2021,17,7460
10/04/2021,18,7645
10/04/2021,19,7728
10/04/2021,20,7724
10/04/2021,21,7477
10/04/2021,22,7043
10/04/2021,23,6611
10/04/2021,24,6159
10/05/2021,1,5821
10/05/2021,2,5634
10/05/2021,3,5561
10/05/2021,4,5551
10/05/2021,5,5669
10/05/2021,6,6147
10/05/2021,7,6646
10/05/2021,8,7310
10/05/2021,9,7512
10/05/2021,10,7609
10/05/2021,11,7643
10/05/2021,12,7610
10/05/2021,13,7600
10/05/2021,14,7530
10/05/2021,15,7432
10/05/2021,16,7394
10/05/2021,17,7510
10/05/2021,18,7711
10/05/2021,19,7852
10/05/2021,20,7872
10/05/2021,21,7659
10/05/2021,22,7266
10/05/2021,23,6940
10/05/2021,24,6497
10/06/2021,1,6099
10/06/2021,2,5905
10/06/2021,3,5803
10/06/2021,4,5783
10/06/2021,5,5874
10/06/2021,6,6206
10/06/2021,7,6880
10/06/2021,8,7574
10/06/2021,9,7773
10/06/2021,10,7801
10/06/2021,11,7719
10/06/2021,12,7603
10/06/2021,13,7584
10/06/2021,14,7545
10/06/2021,15,7446
10/06/2021,16,7451
10/06/2021,17,7591
10/06/2021,18,7812
10/06/2021,19,7904
10/06/2021,20,7971
10/06/2021,21,7764
10/06/2021,22,7401
10/06/2021,23,6889
10/06/2021,24,6375
10/07/2021,1,6033
10/07/2021,2,5859
10/07/2021,3,5781
10/07/2021,4,5794
10/07/2021,5,5874
10/07/2021,6,6193
10/07/2021,7,6840
10/07/2021,8,7545
10/07/2021,9,7729
10/07/2021,10,7690
10/07/2021,11,7597
10/07/2021,12,7547
10/07/2021,13,7475
10/07/2021,14,7348
10/07/2021,15,7246
10/07/2021,16,7207
10/07/2021,17,7288
10/07/2021,18,7527
10/07/2021,19,7750
10/07/2021,20,7835
10/07/2021,21,7621
10/07/2021,22,7300
10/07/2021,23,6883
10/07/2021,24,6431
10/08/2021,1,6132
10/08/2021,2,5974
10/08/2021,3,5915
10/08/2021,4,5939
10/08/2021,5,6005
10/08/2021,6,6334
10/08/2021,7,6984
10/08/2021,8,7684
10/08/2021,9,7902
10/08/2021,10,7882
10/08/2021,11,7849
10/08/2021,12,7739
10/08/2021,13,7567
10/08/2021,14,7432
10/08/2021,15,7271
10/08/2021,16,7191
10/08/2021,17,7249
10/08/2021,18,7353
10/08/2021,19,7524
10/08/2021,20,7668
10/08/2021,21,7505
10/08/2021,22,7227
10/08/2021,23,6889
10/08/2021,24,6516
10/09/2021,1,6183
10/09/2021,2,6041
10/09/2021,3,5983
10/09/2021,4,5954
10/09/2021,5,6012
10/09/2021,6,6157
10/09/2021,7,6395
10/09/2021,8,6793
10/09/2021,9,7166
10/09/2021,10,7458
10/09/2021,11,7630
10/09/2021,12,7575
10/09/2021,13,7561
10/09/2021,14,7512
10/09/2021,15,7438
10/09/2021,16,7450
10/09/2021,17,7589
10/09/2021,18,7766
10/09/2021,19,7576
10/09/2021,20,7470
10/09/2021,21,7240
10/09/2021,22,6975
10/09/2021,23,6637
10/09/2021,24,6270
10/10/2021,1,5917
10/10/2021,2,5733
10/10/2021,3,5676
10/10/2021,4,5677
10/10/2021,5,5674
10/10/2021,6,5806
10/10/2021,7,6040
10/10/2021,8,6426
10/10/2021,9,6930
10/10/2021,10,7174
10/10/2021,11,7216
10/10/2021,12,7184
10/10/2021,13,7189
10/10/2021,14,7155
10/10/2021,15,7099
10/10/2021,16,7132
10/10/2021,17,7268
10/10/2021,18,7319
10/10/2021,19,7374
10/10/2021,20,7396
10/10/2021,21,7241
10/10/2021,22,7055
10/10/2021,23,6756
10/10/2021,24,6447
10/11/2021,1,6199
10/11/2021,2,6071
10/11/2021,3,6007
10/11/2021,4,6005
10/11/2021,5,6065
10/11/2021,6,6237
10/11/2021,7,6517
10/11/2021,8,6904
10/11/2021,9,7197
10/11/2021,10,7394
10/11/2021,11,7453
10/11/2021,12,7440
10/11/2021,13,7320
10/11/2021,14,7158
10/11/2021,15,7117
10/11/2021,16,7101
10/11/2021,17,7316
10/11/2021,18,7466
10/11/2021,19,7570
10/11/2021,20,7723
10/11/2021,21,7585
10/11/2021,22,7322
10/11/2021,23,6893
10/11/2021,24,6520
10/12/2021,1,6394
10/12/2021,2,6230
10/12/2021,3,6165
10/12/2021,4,6189
10/12/2021,5,6325
10/12/2021,6,6658
10/12/2021,7,7301
10/12/2021,8,8020
10/12/2021,9,8269
10/12/2021,10,8292
10/12/2021,11,8324
10/12/2021,12,8325
10/12/2021,13,8299
10/12/2021,14,8225
10/12/2021,15,8129
10/12/2021,16,8073
10/12/2021,17,8256
10/12/2021,18,8500
10/12/2021,19,8585
10/12/2021,20,8464
10/12/2021,21,8117
10/12/2021,22,7768
10/12/2021,23,7360
10/12/2021,24,6834
10/13/2021,1,6500
10/13/2021,2,6335
10/13/2021,3,6220
10/13/2021,4,6224
10/13/2021,5,6290
10/13/2021,6,6635
10/13/2021,7,7279
10/13/2021,8,8011
10/13/2021,9,8243
10/13/2021,10,8208
10/13/2021,11,8119
10/13/2021,12,8065
10/13/2021,13,8087
10/13/2021,14,7982
10/13/2021,15,7869
10/13/2021,16,7861
10/13/2021,17,8030
10/13/2021,18,8199
10/13/2021,19,8358
10/13/2021,20,8329
10/13/2021,21,8074
10/13/2021,22,7735
10/13/2021,23,7325
10/13/2021,24,6830
10/14/2021,1,6458
10/14/2021,2,6220
10/14/2021,3,6156
10/14/2021,4,6094
10/14/2021,5,6236
10/14/2021,6,6563
10/14/2021,7,7253
10/14/2021,8,7977
10/14/2021,9,8211
10/14/2021,10,8194
10/14/2021,11,8147
10/14/2021,12,8138
10/14/2021,13,8106
10/14/2021,14,8027
10/14/2021,15,7915
10/14/2021,16,7959
10/14/2021,17,8094
10/14/2021,18,8368
10/14/2021,19,8525
10/14/2021,20,8285
10/14/2021,21,8004
10/14/2021,22,7680
10/14/2021,23,7163
10/14/2021,24,6709
10/15/2021,1,6358
10/15/2021,2,6165
10/15/2021,3,6144
10/15/2021,4,6073
10/15/2021,5,6156
10/15/2021,6,6446
10/15/2021,7,7010
10/15/2021,8,7677
10/15/2021,9,7961
10/15/2021,10,7998
10/15/2021,11,8024
10/15/2021,12,8042
10/15/2021,13,8017
10/15/2021,14,7969
10/15/2021,15,7875
10/15/2021,16,7816
10/15/2021,17,7967
10/15/2021,18,8099
10/15/2021,19,8156
10/15/2021,20,7941
10/15/2021,21,7689
10/15/2021,22,7409
10/15/2021,23,7018
10/15/2021,24,6610
10/16/2021,1,6244
10/16/2021,2,6038
10/16/2021,3,5901
10/16/2021,4,5890
10/16/2021,5,5910
10/16/2021,6,6076
10/16/2021,7,6388
10/16/2021,8,6753
10/16/2021,9,7116
10/16/2021,10,7385
10/16/2021,11,7538
10/16/2021,12,7588
10/16/2021,13,7583
10/16/2021,14,7435
10/16/2021,15,7357
10/16/2021,16,7326
10/16/2021,17,7440
10/16/2021,18,7602
10/16/2021,19,7641
10/16/2021,20,7486
10/16/2021,21,7213
10/16/2021,22,6951
10/16/2021,23,6638
10/16/2021,24,6276
10/17/2021,1,5996
10/17/2021,2,5835
10/17/2021,3,5736
10/17/2021,4,5691
10/17/2021,5,5712
10/17/2021,6,5822
10/17/2021,7,6043
10/17/2021,8,6382
10/17/2021,9,6767
10/17/2021,10,7121
10/17/2021,11,7284
10/17/2021,12,7356
10/17/2021,13,7373
10/17/2021,14,7324
10/17/2021,15,7269
10/17/2021,16,7267
10/17/2021,17,7480
10/17/2021,18,7722
10/17/2021,19,7847
10/17/2021,20,7737
10/17/2021,21,7488
10/17/2021,22,7182
10/17/2021,23,6735
10/17/2021,24,6357
10/18/2021,1,6085
10/18/2021,2,5995
10/18/2021,3,5957
10/18/2021,4,5949
10/18/2021,5,6075
10/18/2021,6,6415
10/18/2021,7,7106
10/18/2021,8,7875
10/18/2021,9,8087
10/18/2021,10,8097
10/18/2021,11,8085
10/18/2021,12,7999
10/18/2021,13,7960
10/18/2021,14,7821
10/18/2021,15,7707
10/18/2021,16,7644
10/18/2021,17,7771
10/18/2021,18,7985
10/18/2021,19,8199
10/18/2021,20,8188
10/18/2021,21,7948
10/18/2021,22,7621
10/18/2021,23,7127
10/18/2021,24,6644
10/19/2021,1,6339
10/19/2021,2,6164
10/19/2021,3,6063
10/19/2021,4,6081
10/19/2021,5,6207
10/19/2021,6,6629
10/19/2021,7,7299
10/19/2021,8,7988
10/19/2021,9,8185
10/19/2021,10,8086
10/19/2021,11,7973
10/19/2021,12,7859
10/19/2021,13,7770
10/19/2021,14,7558
10/19/2021,15,7352
10/19/2021,16,7344
10/19/2021,17,7510
10/19/2021,18,7771
10/19/2021,19,8021
10/19/2021,20,7940
10/19/2021,21,7695
10/19/2021,22,7380
10/19/2021,23,6951
10/19/2021,24,6516
10/20/2021,1,6138
10/20/2021,2,5936
10/20/2021,3,5889
10/20/2021,4,5864
10/20/2021,5,5953
10/20/2021,6,6345
10/20/2021,7,7023
10/20/2021,8,7769
10/20/2021,9,7969
10/20/2021,10,8010
10/20/2021,11,7979
10/20/2021,12,7971
10/20/2021,13,7953
10/20/2021,14,7814
10/20/2021,15,7707
10/20/2021,16,7689
10/20/2021,17,7818
10/20/2021,18,8054
10/20/2021,19,8123
10/20/2021,20,7989
10/20/2021,21,7749
10/20/2021,22,7414
10/20/2021,23,6916
10/20/2021,24,6491
10/21/2021,1,6140
10/21/2021,2,5968
10/21/2021,3,5867
10/21/2021,4,5854
10/21/2021,5,5950
10/21/2021,6,6275
10/21/2021,7,6983
10/21/2021,8,7675
10/21/2021,9,7889
10/21/2021,10,7936
10/21/2021,11,7918
10/21/2021,12,7816
10/21/2021,13,7688
10/21/2021,14,7672
10/21/2021,15,7521
10/21/2021,16,7640
10/21/2021,17,7835
10/21/2021,18,8111
10/21/2021,19,8170
10/21/2021,20,7910
10/21/2021,21,7611
10/21/2021,22,7238
10/21/2021,23,6717
10/21/2021,24,6308
10/22/2021,1,6012
10/22/2021,2,5843
10/22/2021,3,5734
10/22/2021,4,5717
10/22/2021,5,5755
10/22/2021,6,6037
10/22/2021,7,6649
10/22/2021,8,7225
10/22/2021,9,7529
10/22/2021,10,7661
10/22/2021,11,7713
10/22/2021,12,7707
10/22/2021,13,7659
10/22/2021,14,7577
10/22/2021,15,7392
10/22/2021,16,7300
10/22/2021,17,7420
10/22/2021,18,7632
10/22/2021,19,7762
10/22/2021,20,7606
10/22/2021,21,7345
10/22/2021,22,7086
10/22/2021,23,6724
10/22/2021,24,6325
10/23/2021,1,5967
10/23/2021,2,5791
10/23/2021,3,5709
10/23/2021,4,5677
10/23/2021,5,5691
10/23/2021,6,5831
10/23/2021,7,6097
10/23/2021,8,6529
10/23/2021,9,6891
10/23/2021,10,7188
10/23/2021,11,7370
10/23/2021,12,7362
10/23/2021,13,7314
10/23/2021,14,7241
10/23/2021,15,7185
10/23/2021,16,7186
10/23/2021,17,7321
10/23/2021,18,7524
10/23/2021,19,7653
10/23/2021,20,7498
10/23/2021,21,7250
10/23/2021,22,7002
10/23/2021,23,6690
10/23/2021,24,6349
10/24/2021,1,6052
10/24/2021,2,5918
10/24/2021,3,5833
10/24/2021,4,5800
10/24/2021,5,5852
10/24/2021,6,5953
10/24/2021,7,6225
10/24/2021,8,6566
10/24/2021,9,6931
10/24/2021,10,7276
10/24/2021,11,7469
10/24/2021,12,7569
10/24/2021,13,7606
10/24/2021,14,7548
10/24/2021,15,7436
10/24/2021,16,7437
10/24/2021,17,7584
10/24/2021,18,7826
10/24/2021,19,7938
10/24/2021,20,7759
10/24/2021,21,7514
10/24/2021,22,7156
10/24/2021,23,6732
10/24/2021,24,6234
10/25/2021,1,5899
10/25/2021,2,5790
10/25/2021,3,5729
10/25/2021,4,5745
10/25/2021,5,5823
10/25/2021,6,6150
10/25/2021,7,6728
10/25/2021,8,7479
10/25/2021,9,7714
10/25/2021,10,7755
10/25/2021,11,7809
10/25/2021,12,7827
10/25/2021,13,7869
10/25/2021,14,7811
10/25/2021,15,7716
10/25/2021,16,7724
10/25/2021,17,7951
10/25/2021,18,8296
10/25/2021,19,8381
10/25/2021,20,8146
10/25/2021,21,7800
10/25/2021,22,7399
10/25/2021,23,6909
10/25/2021,24,6494
10/26/2021,1,6155
10/26/2021,2,5972
10/26/2021,3,5903
10/26/2021,4,5887
10/26/2021,5,5929
10/26/2021,6,6254
10/26/2021,7,6897
10/26/2021,8,7590
10/26/2021,9,7819
10/26/2021,10,7838
10/26/2021,11,7812
10/26/2021,12,7809
10/26/2021,13,7798
10/26/2021,14,7740
10/26/2021,15,7710
10/26/2021,16,7703
10/26/2021,17,7804
10/26/2021,18,8061
10/26/2021,19,8240
10/26/2021,20,8082
10/26/2021,21,7821
10/26/2021,22,7490
10/26/2021,23,6952
10/26/2021,24,6523
10/27/2021,1,6123
10/27/2021,2,5949
10/27/2021,3,5855
10/27/2021,4,5856
10/27/2021,5,6005
10/27/2021,6,6324
10/27/2021,7,6986
10/27/2021,8,7734
10/27/2021,9,7883
10/27/2021,10,7868
10/27/2021,11,7802
10/27/2021,12,7710
10/27/2021,13,7694
10/27/2021,14,7605
10/27/2021,15,7549
10/27/2021,16,7497
10/27/2021,17,7725
10/27/2021,18,8072
10/27/2021,19,8174
10/27/2021,20,8024
10/27/2021,21,7766
10/27/2021,22,7435
10/27/2021,23,6930
10/27/2021,24,6472
10/28/2021,1,6151
10/28/2021,2,5979
10/28/2021,3,5908
10/28/2021,4,5931
10/28/2021,5,6074
10/28/2021,6,6420
10/28/2021,7,7090
10/28/2021,8,7859
10/28/2021,9,8111
10/28/2021,10,8182
