timestamp,AZ,CA,CO,ID,MT,NM,NV,OR,SD,TX,UT,WA,WY
2018-01-06 19:00:00+00:00,6733.318,26280.7308,6346.4647,3441.5118,1835.6023,2211.6192,3138.5771,6902.4294,89.5319,653.4691,3554.9069,13171.6589,1308.413
2018-01-06 20:00:00+00:00,6688.9159,26354.3739,6180.5855,3352.7947,1798.5663,2124.7965,3059.1859,6767.9147,86.4428,611.1101,3495.6752,13121.1055,1272.2958
2018-01-06 21:00:00+00:00,6780.9932,26515.4862,6076.4711,3300.1456,1781.142,2089.4157,2931.8153,6528.917,81.9479,610.8765,3476.5186,12670.3414,1258.7762
2018-01-06 22:00:00+00:00,7117.8966,27121.701,6191.7508,3310.2905,1794.9832,2126.3745,2951.8127,6379.9791,80.4861,671.4643,3556.3936,12365.7106,1272.9419
2018-01-06 23:00:00+00:00,7267.0842,28105.2039,6477.9152,3394.7571,1877.3123,2168.1117,3049.8841,6505.9594,86.6451,713.2353,3706.5833,12538.8701,1334.721
2018-01-07 00:00:00+00:00,7825.1457,29489.4523,6990.9592,3629.6512,2006.2094,2407.8622,3094.6919,6928.3219,95.0549,807.0752,4066.2247,13169.112,1420.4896
2018-01-07 01:00:00+00:00,7949.4412,31399.1226,7156.7309,3736.8583,2046.6548,2504.2501,3299.4898,7428.5285,99.6459,837.0877,4190.0097,13703.2847,1452.5318
2018-01-07 02:00:00+00:00,7849.0237,32105.7992,7155.3628,3764.2113,2036.7235,2537.3654,3328.9441,7609.4607,100.6623,836.0131,4207.5424,13755.8499,1458.2048
2018-01-07 03:00:00+00:00,7774.6045,32343.8943,7080.9208,3744.8438,2009.5833,2499.3706,3272.167,7670.755,99.689,810.4297,4139.0129,13587.991,1445.7813
2018-01-07 04:00:00+00:00,7395.1902,32035.3148,6774.2354,3658.6438,1940.0785,2383.6035,3188.8187,7624.2249,98.1794,762.4473,3976.09,13274.887,1418.7829
2018-01-07 05:00:00+00:00,6754.5313,31261.903,6367.0105,3525.2043,1858.6988,2239.6605,3089.5053,7509.5028,91.8537,691.2557,3732.5127,12919.5782,1367.4571
2018-01-07 06:00:00+00:00,6179.6084,29961.7377,5950.0745,3385.6186,1785.0827,2074.0452,2882.4111,7287.9479,87.4848,621.4353,3510.6297,12452.9172,1318.872
2018-01-07 07:00:00+00:00,5745.1622,28648.5325,5638.617,3263.9393,1718.3091,1896.203,2692.887,7017.5582,85.7867,577.4419,3341.3841,11860.872,1277.477
2018-01-07 08:00:00+00:00,5513.445,28108.549,5610.1105,3210.9241,1686.9675,1865.6486,2557.057,6714.6517,81.9543,563.1056,3280.2868,11208.3321,1277.9773
2018-01-07 09:00:00+00:00,5483.0672,28190.8765,5673.9245,3208.539,1671.8908,1860.7283,2477.6246,6558.496,82.7618,559.7041,3257.6691,10879.293,1291.373
